Artigo,Descricao,Unidade,STKActual,Moeda,PVP1,PCMedio,PCUltimo,DataUltEntrada,DataUltSaida,Familia,PVP_REF_Mercado
90500200,CILINDRO A.P. 200L,UN,0.0,PTE,66000.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90510100,CILINDRO EM ACO  100L,UN,0.0,EUR,140.16,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90510100,CILINDRO EM ACO  100L,UN,0.0,PTE,28100.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90530503,RESISTENCIA ELECT. 1500W,UN,0.0,EUR,4.89,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90530503,RESISTENCIA ELECT. 1500W,UN,0.0,PTE,980.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90904100,"BICHA FL.f/f 1/2x1/2x1,00",MT,0.0,EUR,1.6,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90904100,"BICHA FL.f/f 1/2x1/2x1,00",MT,0.0,PTE,320.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90904110,"BICHA FL.f/f 1/2x1/2x1,10",MT,0.0,EUR,1.69,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90904110,"BICHA FL.f/f 1/2x1/2x1,10",MT,0.0,PTE,338.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90904125,"BICHA FL.f/f 1/2x1/2x1,25",MT,0.0,EUR,1.83,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90904125,"BICHA FL.f/f 1/2x1/2x1,25",MT,0.0,PTE,367.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90904150,"BICHA FL.f/f 1/2x1/2x1,50",MT,0.0,EUR,2.07,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90904150,"BICHA FL.f/f 1/2x1/2x1,50",MT,0.0,PTE,414.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90904175,"BICHA FL.f/f 1/2x1/2x1,75",MT,0.0,EUR,2.38,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90904175,"BICHA FL.f/f 1/2x1/2x1,75",MT,0.0,PTE,477.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90904200,"BICHA FL.f/f 1/2x1/2x2,00",MT,0.0,EUR,2.63,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90904200,"BICHA FL.f/f 1/2x1/2x2,00",MT,0.0,PTE,527.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90905015,"LIG.M.AC.f/f 1/2x1/2x0,15",MT,0.0,EUR,0.63,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90905015,"LIG.M.AC.f/f 1/2x1/2x0,15",MT,0.0,PTE,127.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90905020,"LIG.M.AC.f/f 1/2x1/2x0,20",MT,0.0,EUR,0.68,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90905020,"LIG.M.AC.f/f 1/2x1/2x0,20",MT,0.0,PTE,137.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90905025,"LIG.M.AC.f/f 1/2x1/2x0,25",UN,0.0,EUR,0.73,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90905025,"LIG.M.AC.f/f 1/2x1/2x0,25",UN,0.0,PTE,147.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90905030,"LIG.M.AC.f/f 1/2x1/2x0,30",MT,0.0,EUR,0.79,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90905030,"LIG.M.AC.f/f 1/2x1/2x0,30",MT,0.0,PTE,158.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90905035,"LIG.M.AC.f/f 1/2x1/2x0,35",MT,0.0,EUR,0.84,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90905035,"LIG.M.AC.f/f 1/2x1/2x0,35",MT,0.0,PTE,168.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90905040,"LIG.M.AC.f/f 1/2x1/2x0,40",MT,0.0,EUR,0.89,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90905040,"LIG.M.AC.f/f 1/2x1/2x0,40",MT,0.0,PTE,178.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90905045,"LIG.M.AC.f/f 1/2x1/2x0,45",MT,0.0,EUR,0.94,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90905045,"LIG.M.AC.f/f 1/2x1/2x0,45",MT,0.0,PTE,189.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90905050,"LIG.M.AC.f/f 1/2x1/2x0,50",MT,0.0,EUR,0.99,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90905050,"LIG.M.AC.f/f 1/2x1/2x0,50",MT,0.0,PTE,199.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90906015,"LIG.M.AC.f/f 1/2x3/8x0,15",MT,0.0,EUR,0.63,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90906015,"LIG.M.AC.f/f 1/2x3/8x0,15",MT,0.0,PTE,127.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90906020,"LIG.M.AC.f/f 1/2x3/8x0,20",MT,0.0,EUR,0.68,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90906020,"LIG.M.AC.f/f 1/2x3/8x0,20",MT,0.0,PTE,137.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90906025,"LIG.M.AC.f/f 1/2x3/8x0,25",MT,0.0,EUR,0.73,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90906025,"LIG.M.AC.f/f 1/2x3/8x0,25",MT,0.0,PTE,147.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90906030,"LIG.M.AC.f/f 1/2x3/8x0,30",MT,0.0,EUR,0.79,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90906030,"LIG.M.AC.f/f 1/2x3/8x0,30",MT,0.0,PTE,158.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90906035,"LIG.M.AC.f/f 1/2x3/8x0,35",MT,0.0,EUR,0.84,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90906035,"LIG.M.AC.f/f 1/2x3/8x0,35",MT,0.0,PTE,168.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90906040,"LIG.M.AC.f/f 1/2x3/8x0,40",MT,0.0,EUR,0.89,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90906040,"LIG.M.AC.f/f 1/2x3/8x0,40",MT,0.0,PTE,178.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90906045,"LIG.M.AC.f/f 1/2x3/8x0,45",MT,0.0,EUR,0.94,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90906045,"LIG.M.AC.f/f 1/2x3/8x0,45",MT,0.0,PTE,189.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90906050,"LIG.M.AC.f/f 1/2x3/8x0,50",MT,0.0,EUR,0.99,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90906050,"LIG.M.AC.f/f 1/2x3/8x0,50",MT,0.0,PTE,199.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90907015,"LIG.M.AC.m/f 1/2x1/2x0,15",MT,0.0,EUR,0.63,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90907015,"LIG.M.AC.m/f 1/2x1/2x0,15",MT,0.0,PTE,127.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90907020,"LIG.M.AC.m/f 1/2x1/2x0,20",MT,0.0,EUR,0.68,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90907020,"LIG.M.AC.m/f 1/2x1/2x0,20",MT,0.0,PTE,137.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90907025,"LIG.M.AC.m/f 1/2x1/2x0,25",MT,0.0,EUR,0.73,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90907025,"LIG.M.AC.m/f 1/2x1/2x0,25",MT,0.0,PTE,147.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90907030,"LIG.M.AC.m/f 1/2x1/2x0,30",MT,0.0,EUR,0.79,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90907030,"LIG.M.AC.m/f 1/2x1/2x0,30",MT,0.0,PTE,158.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90907035,"LIG.M.AC.m/f 1/2x1/2x0,35",MT,0.0,EUR,0.84,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90907035,"LIG.M.AC.m/f 1/2x1/2x0,35",MT,0.0,PTE,168.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90907040,"LIG.M.AC.m/f 1/2x1/2x0,40",MT,0.0,EUR,0.89,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90907040,"LIG.M.AC.m/f 1/2x1/2x0,40",MT,0.0,PTE,178.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90907045,"LIG.M.AC.m/f 1/2x1/2x0,45",MT,0.0,EUR,0.94,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90907045,"LIG.M.AC.m/f 1/2x1/2x0,45",MT,0.0,PTE,189.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90907050,"LIG.M.AC.m/f 1/2x1/2x0,50",MT,0.0,EUR,0.99,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90907050,"LIG.M.AC.m/f 1/2x1/2x0,50",MT,0.0,PTE,199.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90908015,"LIG.M.AC.m/f 1/2x3/8x0,15",MT,0.0,EUR,0.63,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90908015,"LIG.M.AC.m/f 1/2x3/8x0,15",MT,0.0,PTE,127.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90908020,"LIG.M.AC.m/f 1/2x3/8x0,20",MT,0.0,EUR,0.68,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90908020,"LIG.M.AC.m/f 1/2x3/8x0,20",MT,0.0,PTE,137.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90908025,"LIG.M.AC.m/f 1/2x3/8x0,25",MT,0.0,EUR,0.73,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90908025,"LIG.M.AC.m/f 1/2x3/8x0,25",MT,0.0,PTE,147.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90908030,"LIG.M.AC.m/f 1/2x3/8x0,30",MT,0.0,EUR,0.79,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90908030,"LIG.M.AC.m/f 1/2x3/8x0,30",MT,0.0,PTE,158.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90908035,"LIG.M.AC.m/f 1/2x3/8x0,35",MT,0.0,EUR,0.84,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90908035,"LIG.M.AC.m/f 1/2x3/8x0,35",MT,0.0,PTE,168.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90908040,"LIG.M.AC.m/f 1/2x3/8x0,40",MT,0.0,EUR,0.89,0.0,0.0,1900-01-01,1900-01-01,62,NULL
90908040,"LIG.M.AC.m/f 1/2x3/8x0,40",MT,0.0,PTE,178.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
91000012,AGULHETAS SIMPLES 1/2,UN,0.0,EUR,1.09,0.0,0.0,1900-01-01,1900-01-01,62,NULL
91000012,AGULHETAS SIMPLES 1/2,UN,0.0,PTE,219.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
91000013,AGULHETAS SIMPLES 3/4,UN,0.0,EUR,1.36,0.0,0.0,1900-01-01,1900-01-01,62,NULL
91000013,AGULHETAS SIMPLES 3/4,UN,0.0,PTE,273.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
91000014,"AGULHETAS SIMPLES 1""",UN,0.0,EUR,2.17,1.52,1.52,2017-10-10,2018-12-28,62,NULL
91000014,"AGULHETAS SIMPLES 1""",UN,0.0,PTE,434.0,1.52,1.52,2017-10-10,2018-12-28,62,NULL
91000015,AGULHETAS SIMPLES 1 1/4,UN,0.0,EUR,3.67,0.0,0.0,1900-01-01,1900-01-01,62,NULL
91000015,AGULHETAS SIMPLES 1 1/4,UN,0.0,PTE,736.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
91000016,AGULHETAS SIMPLES 1 1/2,UN,0.0,EUR,5.31,0.0,0.0,1900-01-01,1900-01-01,62,NULL
91000016,AGULHETAS SIMPLES 1 1/2,UN,0.0,PTE,1064.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
91000023,CANHAO DUPLO OU FEMEA 1/2,UN,0.0,EUR,0.35,0.25,0.25,2017-10-10,2018-12-28,62,NULL
91000023,CANHAO DUPLO OU FEMEA 1/2,UN,0.0,PTE,71.0,0.25,0.25,2017-10-10,2018-12-28,62,NULL
91000024,CANHAO DUPLO OU FEMEA 3/4,UN,0.0,EUR,0.46,0.0,0.0,1900-01-01,1900-01-01,62,NULL
91000024,CANHAO DUPLO OU FEMEA 3/4,UN,0.0,PTE,92.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
91000025,"CANHAO DUPLO OU FEMEA 1""",UN,0.0,EUR,0.57,0.0,0.0,1900-01-01,1900-01-01,62,NULL
91000025,"CANHAO DUPLO OU FEMEA 1""",UN,0.0,PTE,115.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
91000026,CANHAO DUPLO OU FEMEA 1 1/4,UN,0.0,EUR,0.83,0.0,0.0,1900-01-01,1900-01-01,62,NULL
91000026,CANHAO DUPLO OU FEMEA 1 1/4,UN,0.0,PTE,167.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
91000027,CANHAO DUPLO OU FEMEA 1 1/2,UN,0.0,EUR,1.07,0.75,0.75,2017-10-10,2018-12-28,62,NULL
91000027,CANHAO DUPLO OU FEMEA 1 1/2,UN,0.0,PTE,215.0,0.75,0.75,2017-10-10,2018-12-28,62,NULL
91000028,"CANHAO DUPLO OU FEMEA 2""",UN,0.0,EUR,1.9,1.33,1.33,2017-10-10,2018-12-28,62,NULL
91000028,"CANHAO DUPLO OU FEMEA 2""",UN,0.0,PTE,380.0,1.33,1.33,2017-10-10,2018-12-28,62,NULL
91000029,CANHAO DUPLO OU FEM 2 1/2,UN,0.0,EUR,3.44,2.41,2.41,2017-10-10,2018-12-28,62,NULL
91000029,CANHAO DUPLO OU FEM 2 1/2,UN,0.0,PTE,690.0,2.41,2.41,2017-10-10,2018-12-28,62,NULL
91000030,"CANHAO DUPLO OU FEMEA 3""",UN,0.0,EUR,5.74,0.0,0.0,1900-01-01,1900-01-01,62,NULL
91000030,"CANHAO DUPLO OU FEMEA 3""",UN,0.0,PTE,1150.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
91000031,CASQ MACH CANHAO/MACH 1/2,UN,0.0,EUR,0.38,0.26,0.26,2017-10-10,2018-12-28,62,NULL
91000031,CASQ MACH CANHAO/MACH 1/2,UN,0.0,PTE,76.0,0.26,0.26,2017-10-10,2018-12-28,62,NULL
91000032,CASQ MACH CANHAO/MACH 3/4,UN,0.0,EUR,0.47,0.0,0.0,1900-01-01,1900-01-01,62,NULL
91000032,CASQ MACH CANHAO/MACH 3/4,UN,0.0,PTE,94.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
91000033,"CASQ MACH CANHAO/MACH 1""",UN,0.0,EUR,0.57,0.4,0.4,2017-10-10,2018-12-28,62,NULL
91000033,"CASQ MACH CANHAO/MACH 1""",UN,0.0,PTE,115.0,0.4,0.4,2017-10-10,2018-12-28,62,NULL
91000034,CASQ MACH CANHAO/MACH 1 1/4,UN,0.0,EUR,0.75,0.53,0.53,2017-10-10,2018-12-28,62,NULL
91000034,CASQ MACH CANHAO/MACH 1 1/4,UN,0.0,PTE,151.0,0.53,0.53,2017-10-10,2018-12-28,62,NULL
91000035,CASQ MACH CANHAO/MACH 1 1/2,UN,0.0,EUR,1.07,0.75,0.75,2017-10-10,2018-12-28,62,NULL
91000035,CASQ MACH CANHAO/MACH 1 1/2,UN,0.0,PTE,215.0,0.75,0.75,2017-10-10,2018-12-28,62,NULL
91000036,"CASQ MACH CANHAO/MACH 2""",UN,0.0,EUR,1.64,1.15,1.15,2017-10-10,2018-12-28,62,NULL
91000036,"CASQ MACH CANHAO/MACH 2""",UN,0.0,PTE,329.0,1.15,1.15,2017-10-10,2018-12-28,62,NULL
91000037,CASQ MACH CANHAO/MACH 2 1/2,UN,0.0,EUR,3.16,2.21,2.21,2017-10-10,2018-12-28,62,NULL
91000037,CASQ MACH CANHAO/MACH 2 1/2,UN,0.0,PTE,633.0,2.21,2.21,2017-10-10,2018-12-28,62,NULL
91000038,"CASQ MACH CANHAO/MACH 3""",UN,0.0,EUR,5.16,0.0,0.0,1900-01-01,1900-01-01,62,NULL
91000038,"CASQ MACH CANHAO/MACH 3""",UN,0.0,PTE,1035.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
91000040,CASQ FEMEA/CANHAO FEMEA 1/2,UN,0.0,EUR,0.42,0.0,0.0,1900-01-01,1900-01-01,62,NULL
91000040,CASQ FEMEA/CANHAO FEMEA 1/2,UN,0.0,PTE,85.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
91000041,CASQ FEMEA/CANHAO FEMEA 3/4,UN,0.0,EUR,0.55,0.38,0.38,2017-10-10,2018-12-28,62,NULL
91000041,CASQ FEMEA/CANHAO FEMEA 3/4,UN,0.0,PTE,110.0,0.38,0.38,2017-10-10,2018-12-28,62,NULL
91000042,"CASQ FEMEA/CANHAO FEMEA 1""",UN,0.0,EUR,0.65,0.0,0.0,1900-01-01,1900-01-01,62,NULL
91000042,"CASQ FEMEA/CANHAO FEMEA 1""",UN,0.0,PTE,130.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
91000043,CASQ FEMEA/CANHAO FEMEA 1 1/4,UN,0.0,EUR,0.85,0.0,0.0,1900-01-01,1900-01-01,62,NULL
91000043,CASQ FEMEA/CANHAO FEMEA 1 1/4,UN,0.0,PTE,170.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
91000044,CASQ FEMEA/CANHAO FEMEA 1 1/2,UN,0.0,EUR,1.12,0.0,0.0,1900-01-01,1900-01-01,62,NULL
91000044,CASQ FEMEA/CANHAO FEMEA 1 1/2,UN,0.0,PTE,225.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
91000045,"CASQ FEMEA/CANHAO FEMEA 2""",UN,0.0,EUR,1.6,0.0,0.0,1900-01-01,1900-01-01,62,NULL
91000045,"CASQ FEMEA/CANHAO FEMEA 2""",UN,0.0,PTE,320.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
91000046,CASQ FEMEA/CANHAO FEMEA 2 1/2,UN,0.0,EUR,2.79,0.0,0.0,1900-01-01,1900-01-01,62,NULL
91000046,CASQ FEMEA/CANHAO FEMEA 2 1/2,UN,0.0,PTE,560.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
91100008,CASQUILHO MACHO 1/4,UN,0.0,EUR,0.34,0.0,0.0,1900-01-01,1900-01-01,62,NULL
91100008,CASQUILHO MACHO 1/4,UN,0.0,PTE,68.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
91100009,CASQUILHO MACHO 3/8,UN,0.0,EUR,0.35,0.0,0.0,1900-01-01,1900-01-01,62,NULL
91100009,CASQUILHO MACHO 3/8,UN,0.0,PTE,70.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93000014,MOVEL C/TAMPA N. 2,UN,0.0,EUR,122.88,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93000014,MOVEL C/TAMPA N. 2,UN,0.0,PTE,24635.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93000024,DEPOSITO QUADRADO 500 LTS,UN,0.0,EUR,104.4,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93000024,DEPOSITO QUADRADO 500 LTS,UN,0.0,PTE,20930.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93300001,"ESCADA SIMP. AL NORM 2,00",UN,0.0,EUR,18.95,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93300001,"ESCADA SIMP. AL NORM 2,00",UN,0.0,PTE,3800.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93300002,"ESCADA SIMP. AL NORM 3,00",UN,0.0,EUR,29.43,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93300002,"ESCADA SIMP. AL NORM 3,00",UN,0.0,PTE,5900.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93300003,"ESCADA SIMP. AL NORM 4,00",UN,0.0,EUR,39.41,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93300003,"ESCADA SIMP. AL NORM 4,00",UN,0.0,PTE,7900.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93300004,"ESCADA SIMP. AL NORM 5,00",UN,0.0,EUR,49.88,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93300004,"ESCADA SIMP. AL NORM 5,00",UN,0.0,PTE,10000.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93300005,"ESCADA SIMP. AL NORM 6,00",UN,0.0,EUR,59.86,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93300005,"ESCADA SIMP. AL NORM 6,00",UN,0.0,PTE,12000.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93300006,"ESCADA SIMP. AL NORM 2,50",UN,0.0,EUR,24.94,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93300006,"ESCADA SIMP. AL NORM 2,50",UN,0.0,PTE,5000.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93300007,"ESCADA SIMP. AL NORM 3,50",UN,0.0,EUR,35.42,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93300007,"ESCADA SIMP. AL NORM 3,50",UN,0.0,PTE,7100.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93300008,ESC/ESCADOTE EXT. AL 2+2,UN,0.0,EUR,42.4,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93300008,ESC/ESCADOTE EXT. AL 2+2,UN,0.0,PTE,8500.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93300009,ESC/ESCADOTE EXT. AL 3+3,UN,0.0,EUR,62.85,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93300009,ESC/ESCADOTE EXT. AL 3+3,UN,0.0,PTE,12600.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93300010,ESC/ESCADOTE EXT. AL 4+4,UN,0.0,EUR,85.79,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93300010,ESC/ESCADOTE EXT. AL 4+4,UN,0.0,PTE,17200.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93300011,ESC/ESCADOTE EXT. AL 5+5,UN,0.0,EUR,106.24,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93300011,ESC/ESCADOTE EXT. AL 5+5,UN,0.0,PTE,21300.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93300012,ESC/ESCADOTE EXT. AL 6+6,UN,0.0,EUR,126.7,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93300012,ESC/ESCADOTE EXT. AL 6+6,UN,0.0,PTE,25400.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93300013,"ESC/ESCADOT EX.AL 2,5+2,5",UN,0.0,EUR,53.37,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93300013,"ESC/ESCADOT EX.AL 2,5+2,5",UN,0.0,PTE,10700.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93300014,"ESC/ESCADOT EX.AL 3,5+3,5",UN,0.0,EUR,75.32,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93300014,"ESC/ESCADOT EX.AL 3,5+3,5",UN,0.0,PTE,15100.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93300015,ESC/ESCADOT EXT. AL 2+2+2,UN,0.0,EUR,65.84,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93300015,ESC/ESCADOT EXT. AL 2+2+2,UN,0.0,PTE,13200.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93300016,ESC/ESCADOT EXT. AL 3+3+3,UN,0.0,EUR,96.27,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93300016,ESC/ESCADOT EXT. AL 3+3+3,UN,0.0,PTE,19300.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93300017,ESC/ESCADOT EXT. AL 4+4+4,UN,0.0,EUR,129.19,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93300017,ESC/ESCADOT EXT. AL 4+4+4,UN,0.0,PTE,25900.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93300018,ESC/ESCADOT EXT. AL 5+5+5,UN,0.0,EUR,160.11,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93300018,ESC/ESCADOT EXT. AL 5+5+5,UN,0.0,PTE,32100.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93300019,ESC/ESCADOT EXT. AL 6+6+6,UN,0.0,EUR,188.75,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93300019,ESC/ESCADOT EXT. AL 6+6+6,UN,0.0,PTE,37840.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93300020,"ESC/ESC.EXT.AL 2,5+2,5+2,5",UN,0.0,EUR,82.3,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93300020,"ESC/ESC.EXT.AL 2,5+2,5+2,5",UN,0.0,PTE,16500.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93300021,"ESC/ESC.EXT.AL 3,5+3,5+3,5",UN,0.0,EUR,115.22,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93300021,"ESC/ESC.EXT.AL 3,5+3,5+3,5",UN,0.0,PTE,23100.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93300022,ESCADA AUT.C/CORDA AL 2+2,UN,0.0,EUR,56.51,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93300022,ESCADA AUT.C/CORDA AL 2+2,UN,0.0,PTE,11330.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93300023,ESCADA AUT.C/CORDA AL 3+3,UN,0.0,EUR,79.06,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93300023,ESCADA AUT.C/CORDA AL 3+3,UN,0.0,PTE,15850.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93300024,ESCADA AUT.C/CORDA AL 4+4,UN,0.0,EUR,104.75,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93300024,ESCADA AUT.C/CORDA AL 4+4,UN,0.0,PTE,21000.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93300025,ESCADA AUT.C/CORDA AL 5+5,UN,0.0,EUR,126.2,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93300025,ESCADA AUT.C/CORDA AL 5+5,UN,0.0,PTE,25300.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93300026,ESCADA AUT.C/CORDA AL 6+6,UN,0.0,EUR,150.89,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93300026,ESCADA AUT.C/CORDA AL 6+6,UN,0.0,PTE,30250.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93310001,"ESCADOTE AL. 0,75 - 3 DEG",UN,0.0,EUR,22.7,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93310001,"ESCADOTE AL. 0,75 - 3 DEG",UN,0.0,PTE,4550.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93310002,"ESCADOTE AL. 1,00 - 4 DEG",UN,0.0,EUR,26.59,0.0,0.0,1900-01-01,1900-01-01,62,NULL
93310002,"ESCADOTE AL. 1,00 - 4 DEG",UN,0.0,PTE,5330.0,0.0,0.0,1900-01-01,1900-01-01,62,NULL
